ion,mass,Intensities
,2936.585841,0.2239499
,2937.588338,0.1141376
,2938.590787,0.0470389
,2939.593204,0.0164961
,2940.595596,0.0050814
a09-A,2699.375681,0.3178534
,2700.378393,0.3274625
,2701.380877,0.2056491
,2702.383315,0.096009
,2703.385707,0.0366445
,2704.388072,0.011983
,2705.390415,0.0034606
a09+CMCT-A,2950.575443,0.2686961
,2951.578194,0.321639
,2952.580754,0.2240814
,2953.583249,0.114607
,2954.585696,0.0474276
,2955.588112,0.0167081
,2956.590502,0.0051719
a10,3139.471463,0.2602585
,3140.474128,0.316651
,3141.476618,0.2264167
,3142.479054,0.1192268
,3143.481448,0.0509225
,3144.483816,0.0185454
,3145.486162,0.0059425
a10+CMCT,3390.671225,0.2200085
,3391.67393,0.3043782
,3392.676482,0.2393767
,3393.678971,0.1369766
,3394.681415,0.0630254
,3395.683829,0.0245823
,3396.686219,0.0083978
,3397.68859,0.0025688
a10-G,2988.422053,0.2806536
,2989.424773,0.3207742
,2990.427283,0.2192638
,2991.429739,0.1109246
,2992.432148,0.0456966
,2993.434529,0.0160923
,2994.436888,0.0049958
a10+CMCT-G,3239.621815,0.2372494
,3240.62457,0.3107397
,3241.627146,0.234172
,3242.629655,0.1290193
,3243.632116,0.0573499
,3244.634544,0.0216598
,3245.636947,0.0071777
,3246.639331,0.0021327
a10-A,3004.416968,0.2799721
,3005.419688,0.3201022
,3006.422196,0.2194293
,3007.42465,0.1113968
,3008.427058,0.0460777
,3009.429438,0.0162982
,3010.431796,0.0050836
a10+CMCT-A,3255.61673,0.2366732
,3256.619485,0.3100754
,3257.622059,0.2342084
,3258.624566,0.1294327
,3259.627026,0.0577402
,3260.629453,0.0218937
,3261.631855,0.0072861
,3262.634236,0.0021747
a11,3444.51275,0.2292412
,3445.515426,0.3048413
,3446.517935,0.2356181
,3447.520387,0.1336323
,3448.522797,0.0613112
,3449.525179,0.0239455
,3450.527539,0.0082179
,3451.529881,0.0025319
a11+CMCT,3695.712512,0.1937881
,3696.715224,0.2900212
,3697.717789,0.2450934
,3698.72029,0.150275
,3699.722746,0.0739452
,3700.725172,0.0308033
,3701.727572,0.0112278
,3702.729954,0.0036618
a11-G,3293.46334,0.2472056
,3294.466067,0.310505
,3295.468596,0.230092
,3296.471067,0.1257128
,3297.473492,0.0557632
,3298.475887,0.0211056
,3299.478258,0.0070323
,3300.480612,0.0021065
a11+CMCT-G,3544.663102,0.2089743
,3545.66586,0.2973422
,3546.668449,0.2414501
,3547.670969,0.1428884
,3548.673441,0.0680734
,3549.67588,0.0275148
,3550.678293,0.0097474
,3551.680686,0.0030938
a11-A,3309.458254,0.2466053
,3310.460982,0.3098451
,3311.46351,0.2301586
,3312.465979,0.1261322
,3313.468402,0.0561477
,3314.470796,0.0213335
,3315.473167,0.0071377
,3316.475519,0.0021474
a11+CMCT-A,3560.658017,0.2084668
,3561.660775,0.2966997
,3562.663362,0.2414057
,3563.665881,0.1432434
,3564.668352,0.0684579
,3565.670789,0.027767
,3566.673201,0.0098739
,3567.675593,0.0031464
a12,3750.538052,0.2021899
,3751.540752,0.2910523
,3752.543287,0.2417458
,3753.545761,0.1469546
,3754.548191,0.0721337
,3755.550592,0.0301044
,3756.552969,0.0110304
,3757.555328,0.0036259
a12+CMCT,4001.737814,0.1709204
,4002.740545,0.2745503
,4003.74313,0.2479834
,4004.745649,0.1622024
,4005.748123,0.0850383
,4006.750564,0.0377104
,4007.752979,0.0146234
,4008.755375,0.0050714
a12-G,3599.488642,0.2180344
,3600.49139,0.2977861
,3601.493945,0.2377672
,3602.496437,0.1395755
,3603.498882,0.0663803
,3604.501295,0.0269013
,3605.503684,0.009588
,3606.506053,0.0030699
a12+CMCT-G,3850.688405,0.1843145
,3851.691179,0.2824769
,3852.693787,0.2457721
,3853.696325,0.1555027
,3854.698813,0.0790896
,3855.701267,0.0340942
,3856.703695,0.0128725
,3857.706102,0.004352
a12-A,3615.483557,0.2175049
,3616.486305,0.297146
,3617.488859,0.2377505
,3618.491349,0.139938
,3619.493793,0.0667601
,3620.496205,0.0271476
,3621.498592,0.0097111
,3622.500961,0.0031213
a12+CMCT-A,3866.683319,0.1838669
,3867.686094,0.2818612
,3868.688701,0.245661
,3869.691237,0.1557982
,3870.693724,0.079461
,3871.696177,0.0343605
,3872.698604,0.0130165
,3873.701009,0.0044163
a13,4056.563354,0.1783307
,4057.566075,0.2762728
,4058.568633,0.2452931
,4059.571127,0.1589843
,4060.573576,0.0830578
,4061.575993,0.036849
,4062.578387,0.0143402
,4063.580761,0.0050034
a13+CMCT,4307.763117,0.1507511
,4308.765864,0.2586922
,4309.768467,0.2485931
,4310.771003,0.1726633
,4311.773492,0.0960014
,4312.775948,0.0451084
,4313.778377,0.018522
,4314.780786,0.0067983
,4315.783177,0.002267
a13-G,3905.513944,0.1923055
,3906.516711,0.2837452
,3907.519288,0.2427419
,3908.5218,0.1522486
,3909.524262,0.077207
,3910.526692,0.0333191
,3911.529097,0.0126334
,3912.531482,0.0043001
a13+CMCT-G,4156.713707,0.1625647
,4157.716496,0.2669795
,4158.719121,0.2476688
,4159.721675,0.1667166
,4160.724179,0.0900798
,4161.726647,0.0412115
,4162.729088,0.016501
,4163.731508,0.0059128
,4164.733909,0.0019269
a13-A,3921.508859,0.1918385
,3922.511626,0.2831294
,3923.514202,0.242655
,3924.516712,0.1525534
,3925.519174,0.0775755
,3926.521603,0.0335799
,3927.524006,0.0127738
,3928.52639,0.0043628
a13+CMCT-A,4172.708621,0.1621699
,4173.711411,0.2663931
,4174.714035,0.2475025
,4175.716587,0.1669538
,4176.71909,0.0904327
,4177.721557,0.0414878
,4178.723997,0.0166614
,4179.726415,0.0059893
,4180.728816,0.0019583
a14,4361.604641,0.1570774
,4362.607367,0.2611132
,4363.609938,0.2467618
,4364.612444,0.1696821
,4365.614904,0.0938371
,4366.617333,0.0440006
,4367.619737,0.0180767
,4368.622121,0.0066522
,4369.624489,0.002228
a14+CMCT,4612.804403,0.1327848
,4613.807154,0.2428802
,4614.809766,0.2474255
,4615.812311,0.1817024
,4616.81481,0.1066274
,4617.817274,0.0528113
,4618.819713,0.0228358
,4619.82213,0.0088197
,4620.824529,0.003093
a14-G,4210.555231,0.1693868
,4211.558,0.2690873
,4212.56059,0.2455082
,4213.563113,0.1636504
,4214.565587,0.0879811
,4215.568028,0.0401857
,4216.570442,0.0161063
,4217.572837,0.0057894
,4218.575214,0.0018958
a14+CMCT-G,4461.754994,0.1431904
,4462.757783,0.2513568
,4463.760417,0.2476475
,4464.76298,0.1765388
,4465.765492,0.1008177
,4466.767969,0.0486828
,4467.770419,0.0205523
,4468.772846,0.0077587
,4469.775255,0.002662
a14-A,4226.550146,0.1689754
,4227.552915,0.2684984
,4228.555504,0.245362
,4229.558026,0.1638985
,4230.560499,0.0883334
,4231.562938,0.0404574
,4232.565352,0.016263
,4233.567745,0.0058639
,4234.570122,0.0019265
a14+CMCT-A,4477.749908,0.1428427
,4478.752698,0.250801
,4479.755331,0.2474356
,4480.757892,0.1767201
,4481.760404,0.1011481
,4482.76288,0.0489652
,4483.765328,0.0207278
,4484.767754,0.0078475
,4485.770162,0.0027006
a15,4706.652076,0.1358705
,4707.654787,0.2437021
,4708.657357,0.2461471
,4709.659863,0.1801553
,4710.662326,0.1057422
,4711.664757,0.0525207
,4712.667163,0.0228206
,4713.66955,0.0088714
,4714.671921,0.0031357
a15+CMCT,4957.851838,0.1148576
,4958.854573,0.2251715
,4959.857182,0.2441798
,4960.859725,0.1902291
,4961.862224,0.1181451
,4962.864689,0.0618249
,4963.867128,0.0282081
,4964.869546,0.0114838
,4965.871946,0.0042414
a15-G,4555.602666,0.146518
,4556.605416,0.2519978
,4557.608005,0.2462069
,4558.610528,0.1749732
,4559.613003,0.0999848
,4560.615446,0.0484381
,4561.617863,0.020558
,4562.620259,0.0078152
,4563.622639,0.0027039
a15+CMCT-G,4806.802428,0.1238584
,4807.8052,0.2336856
,4808.807829,0.2455361
,4809.810389,0.1859717
,4810.812901,0.1125554
,4811.815377,0.0574961
,4812.817827,0.0256419
,4813.820255,0.0102147
,4814.822665,0.0036949
a15-A,4571.597581,0.1461622
,4572.600331,0.2514417
,4573.602919,0.2460056
,4574.605441,0.1751591
,4575.607915,0.1003137
,4576.610357,0.0487175
,4577.612773,0.0207316
,4578.615168,0.0079034
,4579.617547,0.0027424
a15+CMCT-A,4822.797343,0.1235576
,4823.800114,0.2331653
,4824.802743,0.245283
,4825.805302,0.1860931
,4826.807813,0.1128566
,4827.810288,0.0577808
,4828.812737,0.0258324
,4829.815164,0.0103177
,4830.817573,0.0037424
a16,5051.69951,0.1175268
,5052.702209,0.2262329
,5053.704778,0.2432271
,5054.707285,0.1887675
,5055.709749,0.117181
,5056.712182,0.0614408
,5057.714591,0.0281417
,5058.716981,0.0115191
,5059.719354,0.0042832
a16+CMCT,5302.899273,0.0993508
,5303.901995,0.2078173
,5304.9046,0.2390136
,5305.907142,0.1968592
,5306.90964,0.1289766
,5307.912106,0.0710854
,5308.914546,0.0341173
,5309.916965,0.0145962
,5310.919367,0.0056607
,5311.921754,0.0020153
a16-G,4900.650101,0.1267367
,4901.652834,0.234618
,4902.655423,0.2444273
,4903.657945,0.1844726
,4904.660422,0.111631
,4905.662866,0.0571569
,4906.665285,0.0255997
,4907.667684,0.0102576
,4908.670066,0.003737
a16+CMCT-G,5151.849863,0.1071364
,5152.852618,0.2162043
,5153.855243,0.2413283
,5154.857801,0.1935126
,5155.860312,0.123702
,5156.862789,0.0666279
,5157.865239,0.0312899
,5158.867668,0.0131119
,5159.870079,0.0049849
,5160.872474,0.001741
a16-A,4916.645015,0.1264289
,4917.647749,0.2340966
,4918.650337,0.2441831
,4919.652858,0.184599
,4920.655334,0.1119316
,4921.657778,0.0574391
,4922.660196,0.0257883
,4923.662594,0.0103597
,4924.664975,0.0037844
a16+CMCT-A,5167.844778,0.1068762
,5168.847533,0.2157201
,5169.850157,0.2410444
,5170.852714,0.1935781
,5171.855224,0.1239704
,5172.857701,0.0669102
,5173.86015,0.0314931
,5174.862578,0.0132286
,5175.864988,0.0050419
,5176.867382,0.0017656
a17,5396.746945,0.1016596
,5397.749633,0.2090386
,5398.752201,0.2383619
,5399.754708,0.1955123
,5400.757174,0.1279608
,5401.75961,0.0706138
,5402.762021,0.0339946
,5403.764413,0.0146097
,5404.766789,0.0056986
,5405.769151,0.0020427
a17+CMCT,5647.946708,0.0859375
,5648.949418,0.1910448
,5649.95202,0.2322735
,5650.95456,0.201642
,5651.957059,0.1389633
,5652.959525,0.0804412
,5653.961966,0.0405016
,5654.964386,0.0181605
,5655.96679,0.0073758
,5656.969179,0.0027483
a17-G,5245.697535,0.1096261
,5246.700255,0.2173378
,5247.702842,0.2405308
,5248.705364,0.1921133
,5249.707843,0.122713
,5250.710289,0.0661986
,5251.71271,0.031194
,5252.715111,0.0131356
,5253.717495,0.0050245
,5254.719865,0.0017675
a17+CMCT-G,5496.897298,0.092672
,5497.900039,0.1991838
,5498.90266,0.235379
,5499.905216,0.1991872
,5500.907726,0.1340828
,5501.910204,0.0759276
,5502.912655,0.0374417
,5503.915084,0.0164585
,5504.917496,0.0065585
,5505.919893,0.0023993
a17-A,5261.69245,0.1093599
,5262.69517,0.2168518
,5263.697756,0.2402544
,5264.700278,0.1921843
,5265.702755,0.1229816
,5266.7052,0.0664787
,5267.707621,0.0313952
,5268.710021,0.0132514
,5269.712405,0.0050813
,5270.714774,0.0017921
a17+CMCT-A,5512.892212,0.0924469
,5513.894954,0.1987354
,5514.897574,0.2350734
,5515.900129,0.1992018
,5516.902639,0.1343159
,5517.905116,0.0762029
,5518.907566,0.0376548
,5519.909995,0.0165886
,5520.912406,0.0066256
,5521.914802,0.0024297
a18,5702.772248,0.0896633
,5703.77495,0.1942088
,5704.777535,0.2324283
,5705.780058,0.1997248
,5706.782538,0.1367699
,5707.784987,0.0788968
,5708.787412,0.0396762
,5709.789816,0.017802
,5710.792204,0.0072462
,5711.794578,0.0027095
a18+CMCT,5953.97201,0.0757965
,5954.974733,0.1768169
,5955.977349,0.2250132
,5956.979903,0.2041669
,5957.982414,0.1469154
,5958.984893,0.0887337
,5959.987345,0.0465882
,5960.989777,0.0217736
,5961.992191,0.0092141
,5962.99459,0.0035761
a18-G,5551.722838,0.0966898
,5552.725572,0.2022995
,5553.728175,0.2352984
,5554.730712,0.1971111
,5555.733205,0.1318703
,5556.735664,0.0744345
,5557.738098,0.036672
,5558.740511,0.0161358
,5559.742907,0.0064462
,5560.745289,0.0023673
a18+CMCT-G,5802.9226,0.0817363
,5803.925353,0.1846471
,5804.927988,0.2286701
,5805.930557,0.2024714
,5806.93308,0.1424487
,5807.935569,0.0842399
,5808.938032,0.0433548
,5809.940472,0.0198802
,5810.942895,0.0082605
,5811.945301,0.00315
a18-A,5567.717752,0.096455
,5568.720487,0.2018451
,5569.723089,0.2350024
,5570.725626,0.1971371
,5571.728117,0.1321078
,5572.730576,0.0747083
,5573.733009,0.0368818
,5574.735422,0.0162633
,5575.737817,0.0065119
,5576.740198,0.0023971
a18+CMCT-A,5818.917515,0.0815378
,5819.920268,0.1842299
,5820.922902,0.2283528
,5821.92547,0.2024456
,5822.927993,0.142649
,5823.930481,0.084505
,5824.932943,0.0435738
,5825.935383,0.0200213
,5826.937804,0.008337
,5827.94021,0.0031863
a19,6047.819682,0.077558
,6048.822375,0.1781732
,6049.824958,0.2248439
,6050.827481,0.2030909
,6051.829962,0.1458748
,6052.832413,0.0881236
,6053.83484,0.0463522
,6054.837246,0.0217313
,6055.839636,0.0092353
,6056.842012,0.003603
a19+CMCT,6299.019445,0.0655633
,6300.022158,0.1615543
,6301.02477,0.2161859
,6302.027323,0.205728
,6303.029833,0.1549762
,6304.032312,0.0978534
,6305.034766,0.0536516
,6306.037198,0.0261621
,6307.039614,0.0115429
,6308.042014,0.004668
,6309.044402,0.0017477
a19-G,5896.770272,0.0836358
,5897.772994,0.1859697
,5898.775595,0.2283816
,5899.778132,0.201326
,5900.780625,0.141412
,5901.783086,0.0836636
,5902.785522,0.0431475
,5903.787937,0.0198527
,5904.790335,0.0082865
,5905.792718,0.0031773
a19+CMCT-G,6147.970035,0.0707012
,6148.972775,0.1690021
,6149.975406,0.2203535
,6150.977973,0.2048396
,6151.980495,0.1510066
,6152.982985,0.0934346
,6153.985448,0.0502553
,6154.987889,0.0240614
,6155.990312,0.0104312
,6156.99272,0.0041475
a19-A,5912.765187,0.0834327
,5913.767909,0.18555
,5914.770509,0.2280694
,5915.773045,0.2013056
,5916.775538,0.1416138
,5917.777998,0.0839273
,5918.780433,0.0433647
,5919.782848,0.0199926
,5920.785245,0.0083625
,5921.787628,0.0032134
a19+CMCT-A,6163.96495,0.0705295
,6164.96769,0.1686186
,6165.97032,0.2200278
,6166.972886,0.2047728
,6167.975408,0.15117
,6168.977897,0.0936854
,6169.980359,0.0504787
,6170.9828,0.0242138
,6171.985222,0.0105181
,6172.98763,0.0041907
a20,6376.872202,0.0672502
,6377.874886,0.1632985
,6378.877467,0.2165534
,6379.879991,0.2048877
,6380.882474,0.1538047
,6381.884927,0.0969432
,6382.887356,0.0531325
,6383.889765,0.0259286
,6384.892158,0.0114595
,6385.894537,0.004646
,6386.896904,0.0017451
a20+CMCT,6628.071965,0.0568497
,6629.074668,0.1475266
,6630.077277,0.2069483
,6631.079829,0.2058793
,6632.08234,0.1618144
,6633.08482,0.1064427
,6634.087275,0.0607295
,6635.08971,0.0307858
,6636.092127,0.0141093
,6637.09453,0.0059229
,6638.096919,0.0023006
a20-G,6225.822793,0.0725203
,6226.825503,0.1707489
,6227.828102,0.2206129
,6228.830639,0.2039062
,6229.833134,0.1498106
,6230.835597,0.0925453
,6231.838035,0.0497666
,6232.840452,0.0238499
,6233.842853,0.0103592
,6234.845239,0.0041301
a20+CMCT-G,6477.022555,0.0613047
,6478.025284,0.1545678
,6479.027911,0.211498
,6480.030477,0.2057215
,6481.032999,0.1583578
,6482.03549,0.1021529
,6483.037954,0.0572123
,6484.040397,0.0284943
,6485.042822,0.0128392
,6486.045232,0.0053021
,6487.047628,0.0020271
a20-A,6241.817707,0.0723442
,6242.820418,0.1703618
,6243.823016,0.220291
,6244.825553,0.2038453
,6245.828047,0.1499771
,6246.830509,0.0927959
,6247.832947,0.0499884
,6248.835363,0.0240008
,6249.837763,0.0104452
,6250.840149,0.0041729
a20+CMCT-A,6493.01747,0.0611558
,6494.020199,0.1542158
,6495.022825,0.211169
,6496.02539,0.2056196
,6497.027913,0.1584855
,6498.030402,0.1023871
,6499.032866,0.0574371
,6500.035308,0.0286565
,6501.037732,0.0129362
,6502.040141,0.0053526
,6503.042537,0.0020505
a21,6705.924723,0.0583124
,6706.927397,0.1492305
,6707.929977,0.2074947
,6708.932502,0.2052258
,6709.934987,0.1607127
,6710.937442,0.1055065
,6711.939873,0.0601541
,6712.942285,0.0305063
,6713.944681,0.0139997
,6714.947062,0.0058893
,6715.949432,0.0022939
a21+CMCT,6957.124485,0.0492942
,6958.127179,0.1343739
,6959.129786,0.1971927
,6960.132337,0.2047006
,6961.134849,0.1675739
,6962.13733,0.1146519
,6963.139786,0.0679608
,6964.142222,0.0357607
,6965.144641,0.0169992
,6966.147046,0.0073968
,6967.149437,0.0029764
a21-G,6554.875313,0.0628821
,6555.878013,0.156289
,6556.88061,0.2119532
,6557.883147,0.2049753
,6558.885643,0.1572225
,6559.888108,0.1012302
,6560.890548,0.056665
,6561.892968,0.0282376
,6562.895371,0.0127425
,6563.89776,0.0052742
,6564.900136,0.0020224
a21+CMCT-G,6806.075075,0.0531571
,6807.077794,0.1409851
,6808.080417,0.2020154
,6809.082982,0.2052115
,6810.085505,0.1646512
,6811.087996,0.1105457
,6812.090461,0.0643637
,6813.092906,0.0332934
,6814.095332,0.0155683
,6815.097744,0.0066675
,6816.100142,0.0026421
a21-A,6570.870227,0.0627294
,6571.872928,0.1559334
,6572.875524,0.211627
,6573.878061,0.2048789
,6574.880557,0.1573536
,6575.883021,0.1014648
,6576.885461,0.0568885
,6577.88788,0.0283983
,6578.890282,0.0128385
,6579.89267,0.0053242
,6580.895046,0.0020457
a21+CMCT-A,6822.06999,0.053028
,6823.072709,0.140663
,6824.075331,0.2016876
,6825.077896,0.2050794
,6826.080418,0.164744
,6827.082909,0.1107609
,6828.085373,0.0645873
,6829.087817,0.0334638
,6830.090243,0.0156752
,6831.092654,0.0067256
,6832.095052,0.0026701
a22,7050.972157,0.0504397
,7051.974825,0.1357064
,7052.977403,0.1975606
,7053.979927,0.2040868
,7054.982413,0.1666365
,7055.98487,0.1139111
,7056.987303,0.0675567
,7057.989717,0.0356076
,7058.992114,0.0169713
,7059.994498,0.0074104
,7060.99687,0.0029945
a22+CMCT,7302.17192,0.042639
,7303.174606,0.1218313
,7304.177209,0.1867873
,7305.17976,0.2021576
,7306.182271,0.1722825
,7307.184753,0.1225687
,7308.18721,0.075478
,7309.189647,0.0412291
,7310.192068,0.0203324
,7311.194474,0.0091734
,7312.196867,0.0038257
a22-G,6899.922747,0.0543924
,6900.925439,0.142331
,6901.928033,0.2023074
,6902.930571,0.2045219
,6903.933067,0.1636895
,6904.935533,0.1098206
,6905.937975,0.0639858
,6906.940397,0.0331595
,6907.942802,0.0155498
,6908.945192,0.0066843
,6909.94757,0.0026605
a22+CMCT-G,7151.12251,0.0459804
,7152.125219,0.1279887
,7153.127839,0.1917846
,7154.130402,0.2032827
,7155.132925,0.1699189
,7156.135416,0.1187051
,7157.137882,0.0718455
,7158.140327,0.0386015
,7159.142755,0.0187364
,7160.145168,0.0083247
,7161.147567,0.0034205
a22-A,6915.917662,0.0542603
,6916.920354,0.142006
,6917.922948,0.2019819
,6918.925485,0.2043943
,6919.927981,0.1637849
,6920.930446,0.1100359
,6921.932887,0.0642081
,6922.935308,0.0333286
,6923.937713,0.015656
,6924.940103,0.006742
,6925.94248,0.0026884
a22+CMCT-A,7167.117425,0.0458687
,7168.120134,0.1276954
,7169.122753,0.191462
,7170.125316,0.2031246
,7171.127838,0.1699772
,7172.130329,0.1188986
,7173.132794,0.0720648
,7174.135239,0.0387786
,7175.137666,0.018853
,7176.140078,0.0083908
,7177.142477,0.0034538
a23,7356.99746,0.0444876
,7358.00014,0.1245735
,7359.002731,0.1883551
,7360.005268,0.2018327
,7361.007766,0.1707861
,7362.010234,0.1209083
,7363.012678,0.0742217
,7364.015103,0.0404749
,7365.01751,0.0199517
,7366.019904,0.0090074
,7367.022285,0.0037624
a23+CMCT,7608.197222,0.0376074
,7609.19992,0.1115809
,7610.202535,0.1773596
,7611.205096,0.1988069
,7612.207619,0.1753454
,7613.210111,0.129032
,7614.212578,0.0821496
,7615.215025,0.0463762
,7616.217455,0.0236293
,7617.219869,0.0110116
,7618.222271,0.0047423
,7619.224661,0.0019031
a23-G,7205.94805,0.0479739
,7206.950753,0.1307989
,7207.953361,0.1932593
,7208.95591,0.2028107
,7209.958419,0.168333
,7210.960896,0.1170333
,7211.963349,0.0706211
,7212.965781,0.0378861
,7213.968196,0.0183845
,7214.970596,0.008175
,7215.972983,0.003365
a23+CMCT-G,7457.147812,0.0405545
,7458.150532,0.117335
,7459.153163,0.1824277
,7460.155738,0.2004076
,7461.158271,0.1734776
,7462.160772,0.1254272
,7463.163248,0.0785291
,7464.165703,0.0436286
,7465.16814,0.0218901
,7466.170562,0.0100508
,7467.17297,0.0042667
,7468.175366,0.0016885
a23-A,7221.942964,0.0478574
,7222.945668,0.1304995
,7223.948275,0.1929382
,7224.950824,0.2026602
,7225.953332,0.1683979
,7226.955809,0.1172293
,7227.958261,0.0708395
,7228.960693,0.0380611
,7229.963107,0.0184991
