ion,mass,Intensities
,9032.248806,0.108579
,9033.251243,0.06958
,9034.253665,0.040186
,9035.256072,0.021202
,9036.258466,0.010327
,9037.26085,0.004683
,9038.263224,0.001991
a28-A,8891.179075,0.0236376
,8892.181754,0.079536
,8893.184357,0.142807
,8894.186911,0.180351
,8895.189427,0.178872
,8896.191915,0.147798
,8897.194378,0.105533
,8898.196822,0.066753
,8899.199249,0.038078
,8900.201662,0.019853
,8901.204062,0.00956
,8902.206451,0.004288
,8903.208829,0.001803
a28-G,8875.184161,0.0236952
,8876.186839,0.079721
,8877.189443,0.143076
,8878.191997,0.180572
,8879.194513,0.178945
,8880.197001,0.147719
,8881.199465,0.105366
,8882.201909,0.066572
,8883.204337,0.037929
,8884.20675,0.01975
,8885.209151,0.009498
,8886.21154,0.004254
,8887.213919,0.001787
a29,9331.274857,0.0193539
,9332.277522,0.068731
,9333.280117,0.129667
,9334.282666,0.171549
,9335.28518,0.177842
,9336.287665,0.153327
,9337.290128,0.114071
,9338.292571,0.075089
,9339.294998,0.044531
,9340.297411,0.024116
,9341.299811,0.012054
,9342.302201,0.005607
,9343.30458,0.002445
a29-A,9196.220362,0.0208199
,9197.223045,0.07241
,9198.225654,0.134129
,9199.228213,0.174534
,9200.230736,0.178193
,9201.233229,0.151454
,9202.235699,0.111175
,9203.238149,0.072258
,9204.240582,0.042335
,9205.243,0.022663
,9206.245406,0.011202
,9207.2478,0.005155
,9208.250184,0.002224
a29-G,9180.225448,0.0208706
,9181.22813,0.072579
,9182.230739,0.134386
,9183.233299,0.174759
,9184.235822,0.178284
,9185.238315,0.151396
,9186.240786,0.111022
,9187.243236,0.07208
,9188.245669,0.042182
,9189.248088,0.022554
,9190.250494,0.011134
,9191.252889,0.005117
,9192.255273,0.002205
a30,9676.322292,0.0167405
,9677.324951,0.061648
,9678.327545,0.120339
,9679.330093,0.16448
,9680.332607,0.175957
,9681.335093,0.156402
,9682.337557,0.119875
,9683.340001,0.081244
,9684.34243,0.04958
,9685.344844,0.027618
,9686.347246,0.014193
,9687.349637,0.006786
,9688.352018,0.00304
a30-A,9541.267797,0.0180085
,9542.270474,0.064997
,9543.27308,0.124645
,9544.275639,0.167643
,9545.278161,0.176693
,9546.280655,0.154889
,9547.283126,0.117171
,9548.285577,0.078432
,9549.288011,0.0473
,9550.290431,0.026051
,9551.292838,0.013242
,9552.295233,0.006265
,9553.297619,0.002778
a30-G,9525.272882,0.0180524
,9526.275559,0.065149
,9527.278166,0.124887
,9528.280724,0.16787
,9529.283247,0.176803
,9530.285742,0.154854
,9531.288212,0.117034
,9532.290664,0.07826
,9533.293099,0.047144
,9534.295519,0.025935
,9535.297926,0.013167
,9536.300322,0.006222
,9537.302708,0.002755
a31,10021.369727,0.0144799
,10022.372382,0.055225
,10023.374973,0.111416
,10024.377521,0.157163
,10025.380035,0.173329
,10026.382522,0.158692
,10027.384986,0.125194
,10028.387432,0.087282
,10029.389862,0.054764
,10030.392277,0.031351
,10031.394681,0.016551
,10032.397073,0.008127
,10033.399456,0.003737
,10034.401829,0.001619
a31-A,9886.315232,0.0155767
,9887.317903,0.058266
,9888.320507,0.115545
,9889.323065,0.160455
,9890.325587,0.174414
,9891.328082,0.157537
,9892.330553,0.122704
,9893.333005,0.084515
,9894.335441,0.052417
,9895.337862,0.029676
,9896.34027,0.015501
,9897.342667,0.007533
,9898.345054,0.00343
a31-G,9870.320317,0.0156147
,9871.322988,0.058402
,9872.325593,0.115772
,9873.328151,0.160682
,9874.330673,0.17454
,9875.333168,0.157524
,9876.33564,0.122584
,9877.338092,0.08435
,9878.340528,0.052261
,9879.34295,0.029555
,9880.345358,0.01542
,9881.347756,0.007485
,9882.350143,0.003404
a32,10327.395029,0.0127708
,10328.397693,0.050108
,10329.400295,0.103889
,10330.402852,0.150487
,10331.405375,0.170331
,10332.40787,0.159976
,10333.410343,0.129417
,10334.412797,0.092494
,10335.415235,0.059476
,10336.417659,0.034886
,10337.42007,0.018867
,10338.422469,0.009488
,10339.424859,0.004468
,10340.427239,0.001982
a32-A,10192.340534,0.0137382
,10193.343215,0.052896
,10194.345828,0.107846
,10195.348395,0.153851
,10196.350927,0.171692
,10197.35343,0.159133
,10198.35591,0.127137
,10199.35837,0.089792
,10200.360813,0.057088
,10201.363242,0.033124
,10202.365658,0.017728
,10203.368063,0.008826
,10204.370457,0.004116
,10205.372841,0.001809
a32-G,10176.345619,0.0137717
,10177.3483,0.053019
,10178.350914,0.10806
,10179.353481,0.154076
,10180.356013,0.17183
,10181.358516,0.159139
,10182.360996,0.127033
,10183.363457,0.089635
,10184.365901,0.056932
,10185.36833,0.032999
,10186.370746,0.017641
,10187.373151,0.008773
,10188.375545,0.004087
,10189.377931,0.001793
a33,10656.447549,0.0110733
,10657.450209,0.044897
,10658.452808,0.095993
,10659.455365,0.14318
,10660.457888,0.166686
,10661.460384,0.160874
,10662.462858,0.133636
,10663.465314,0.09801
,10664.467753,0.064638
,10665.470178,0.038867
,10666.472591,0.021539
,10667.474992,0.011096
,10668.477383,0.005351
,10669.479766,0.00243
a33-A,10521.393054,0.011912
,10522.395729,0.047424
,10523.398341,0.099757
,10524.400907,0.146597
,10525.403439,0.168322
,10526.405942,0.160364
,10527.408423,0.131594
,10528.410885,0.095396
,10529.41333,0.06222
,10530.41576,0.037017
,10531.418177,0.020304
,10532.420583,0.010357
,10533.422979,0.004947
,10534.425366,0.002226
a33-G,10505.39814,0.0119411
,10506.400815,0.047535
,10507.403426,0.099958
,10508.405993,0.146818
,10509.408524,0.168471
,10510.411029,0.160389
,10511.41351,0.131507
,10512.415972,0.095249
,10513.418417,0.062065
,10514.420847,0.036887
,10515.423265,0.020212
,10516.425672,0.010298
,10517.428068,0.004914
,10518.430455,0.002208
a34,10961.488836,0.0097533
,10962.491499,0.040648
,10963.494103,0.08922
,10964.496665,0.136494
,10965.499193,0.162864
,10966.501695,0.161015
,10967.504175,0.136947
,10968.506635,0.102795
,10969.50908,0.069362
,10970.51151,0.04266
,10971.513927,0.024174
,10972.516334,0.012731
,10973.51873,0.006275
,10974.521117,0.002912
a34-A,10826.434341,0.0104921
,10827.437019,0.042958
,10828.439635,0.092803
,10829.442207,0.139924
,10830.444743,0.164717
,10831.447253,0.160796
,10832.449739,0.135132
,10833.452205,0.100284
,10834.454655,0.066935
,10835.45709,0.040739
,10836.459513,0.022855
,10837.461924,0.01192
,10838.464324,0.005821
,10839.466715,0.002677
a34-G,10810.439426,0.0105177
,10811.442105,0.043059
,10812.444721,0.092991
,10813.447292,0.140141
,10814.449829,0.164874
,10815.452339,0.160837
,10816.454825,0.135061
,10817.457292,0.100146
,10818.459742,0.066782
,10819.462178,0.040607
,10820.464601,0.022758
,10821.467012,0.011857
,10822.469413,0.005783
,10823.471804,0.002656
a35,11290.541356,0.0084569
,11291.544015,0.036352
,11292.546617,0.082147
,11293.549178,0.12921
,11294.551707,0.158349
,11295.554209,0.160655
,11296.556689,0.140126
,11297.559151,0.1078
,11298.561597,0.074512
,11299.564028,0.046923
,11300.566447,0.027215
,11301.568855,0.014665
,11302.571253,0.007393
,11303.573642,0.003508
,11304.576022,0.001575
a35-A,11155.486861,0.0090974
,11156.489535,0.038439
,11157.492148,0.085528
,11158.494719,0.132633
,11159.497255,0.160412
,11160.499765,0.160743
,11161.502252,0.138567
,11162.50472,0.105417
,11163.507171,0.07209
,11164.509608,0.044935
,11165.512031,0.025806
,11166.514444,0.013774
,11167.516846,0.00688
,11168.519239,0.003236
,11169.521623,0.00144
a35-G,11139.491946,0.0091196
,11140.49462,0.038529
,11141.497234,0.085704
,11142.499804,0.132845
,11143.502341,0.160576
,11144.504851,0.1608
,11145.507338,0.138513
,11146.509806,0.10529
,11147.512258,0.071941
,11148.514695,0.044801
,11149.517119,0.025704
,11150.519532,0.013705
,11151.521934,0.006839
,11152.524327,0.003213
a36,11635.588791,0.0073149
,11636.591446,0.032404
,11637.594046,0.075347
,11638.596606,0.121813
,11639.599134,0.153304
,11640.601637,0.159611
,11641.604118,0.142778
,11642.606581,0.112595
,11643.609027,0.079742
,11644.61146,0.051434
,11645.61388,0.030544
,11646.616289,0.016847
,11647.618688,0.008692
,11648.621078,0.004219
,11649.62346,0.001937
a36-A,11500.534296,0.007869
,11501.536965,0.034282
,11502.539576,0.078521
,11503.542146,0.125199
,11504.544682,0.155547
,11505.547192,0.159994
,11506.549679,0.141486
,11507.552148,0.110362
,11508.5546,0.077347
,11509.557037,0.04939
,11510.559462,0.029048
,11511.561876,0.015873
,11512.564279,0.008115
,11513.566673,0.003905
,11514.569059,0.001777
a36-G,11484.539381,0.0078882
,11485.54205,0.034362
,11486.544662,0.078684
,11487.547231,0.125404
,11488.549768,0.155716
,11489.552278,0.160067
,11490.554766,0.14145
,11491.557234,0.110248
,11492.559687,0.077203
,11493.562125,0.049255
,11494.56455,0.028942
,11495.566964,0.015799
,11496.569368,0.008069
,11497.571762,0.003879
,11498.574148,0.001764
a37,11980.636226,0.0063271
,11981.638877,0.028859
,11982.641475,0.068995
,11983.644034,0.114563
,11984.646563,0.14796
,11985.649066,0.157978
,11986.651547,0.14484
,11987.654011,0.117011
,11988.656458,0.084859
,11989.658892,0.056028
,11990.661313,0.034047
,11991.663724,0.019211
,11992.666124,0.010136
,11993.668515,0.005031
,11994.670898,0.002361
a37-A,11845.58173,0.0068064
,11846.584395,0.030546
,11847.587005,0.071965
,11848.589573,0.117891
,11849.592109,0.15035
,11850.594619,0.158636
,11851.597107,0.143817
,11852.599576,0.114946
,11853.602029,0.08251
,11854.604468,0.053942
,11855.606894,0.03247
,11856.609309,0.018153
,11857.611713,0.009494
,11858.614108,0.004672
,11859.616495,0.002174
a37-G,11829.586816,0.006823
,11830.589481,0.030618
,11831.59209,0.072114
,11832.594659,0.118088
,11833.597195,0.150523
,11834.599705,0.158723
,11835.602193,0.143797
,11836.604663,0.114845
,11837.607116,0.082372
,11838.609555,0.053806
,11839.611981,0.032359
,11840.614396,0.018075
,11841.616801,0.009443
,11842.619197,0.004643
,11843.621584,0.002158
a38,12285.677512,0.0055729
,12286.680167,0.02605
,12287.68277,0.063758
,12288.685334,0.108305
,12289.687867,0.143012
,12290.690374,0.156043
,12291.692861,0.146144
,12292.695329,0.120562
,12293.697781,0.089258
,12294.70022,0.060145
,12295.702646,0.037293
,12296.70506,0.021466
,12297.707465,0.011552
,12298.709861,0.005848
,12299.712248,0.002798
a38-A,12150.623017,0.0059951
,12151.625685,0.027583
,12152.628299,0.06655
,12153.630872,0.111562
,12154.633413,0.145504
,12155.635927,0.156925
,12156.63842,0.145356
,12157.640894,0.118657
,12158.643351,0.086966
,12159.645795,0.058036
,12160.648225,0.035651
,12161.650644,0.020336
,12162.653053,0.010849
,12163.655453,0.005445
,12164.657844,0.002584
a38-G,12134.628103,0.0060097
,12135.630771,0.027648
,12136.633384,0.06669
,12137.635957,0.111752
,12138.638498,0.145679
,12139.641013,0.157022
,12140.643506,0.145351
,12141.64598,0.118568
,12142.648438,0.086834
,12143.650882,0.0579
,12144.653313,0.035537
,12145.655732,0.020253
,12146.658141,0.010795
,12147.660541,0.005413
,12148.662932,0.002566
c01,345.047435,0.8649665
,346.049958,0.113582
,347.051938,0.019365
,348.054276,0.001889
c01-G,193.998025,0.9327531
,195.001455,0.053716
,196.002533,0.012778
c02,690.094869,0.748167
,691.097393,0.196489
,692.099524,0.046402
,693.101817,0.007667
c02-G,539.04546,0.8068002
,540.04826,0.152406
,541.050216,0.035217
,542.052701,0.004837
c03,996.120172,0.6598592
,997.122833,0.245694
,998.125049,0.074403
,999.127402,0.016346
,1000.129636,0.003106
c03-G,845.070762,0.7115718
,846.073632,0.212488
,847.075745,0.061407
,848.078217,0.012017
c04,1301.161459,0.5812017
,1302.164152,0.282143
,1303.166446,0.101772
,1304.168815,0.027238
,1305.171095,0.006183
c04-G,1150.112049,0.6267499
,1151.114899,0.258048
,1152.117144,0.087939
,1153.119586,0.021621
,1154.12186,0.004629
c05,1607.186761,0.5126012
,1608.189509,0.305082
,1609.191869,0.128299
,1610.19427,0.040332
,1611.196592,0.010653
,1612.198912,0.002429
c05-G,1456.137351,0.5527733
,1457.140231,0.288238
,1458.142564,0.114647
,1459.145019,0.033652
,1460.147344,0.008439
c06,1952.234196,0.4433829
