fragment,mass,Intensities
,8521.073311,0.186191
,8522.075868,0.178094
,8523.078391,0.14227
,8524.080888,0.098409
,8525.083363,0.060401
,8526.085819,0.033479
,8527.088259,0.016982
,8528.090685,0.007964
,8529.093098,0.003482
a01,265.081104,0.8714244
,266.083609,0.11333
,267.085682,0.013977
a01-G,114.031694,0.939713
,115.035102,0.052932
,116.036389,0.006997
a02,610.128539,0.7537734
,611.131053,0.19701
,612.133226,0.041817
,613.135504,0.006444
a02+CMCT,861.328301,0.637196
,862.331002,0.272829
,863.333438,0.072759
,864.335836,0.014484
,865.33819,0.002355
a02+CMCT-G,710.278891,0.6871352
,711.281776,0.243552
,712.284237,0.057455
,713.286698,0.010168
a02-G,459.079129,0.812844
,460.081918,0.152523
,461.083955,0.030241
,462.086399,0.003883
a03,915.169825,0.6639429
,916.172426,0.248627
,917.174675,0.069878
,918.176995,0.014545
,919.17924,0.002564
a03+CMCT,1166.369588,0.5612586
,1167.372309,0.303796
,1168.374763,0.102611
,1169.377179,0.025874
,1170.379548,0.005344
a03+CMCT-G,1015.320178,0.6052387
,1016.323042,0.28298
,1017.325515,0.087102
,1018.32798,0.020106
,1019.330378,0.003835
a03-G,764.120416,0.715967
,765.123208,0.215324
,766.125394,0.0563
,767.127809,0.010438
a04,1221.195128,0.5855937
,1222.197817,0.283537
,1223.200135,0.09851
,1224.202503,0.025538
,1225.204795,0.00557
a04+CMCT,1472.39489,0.4950295
,1473.397657,0.32226
,1474.400144,0.130737
,1475.402591,0.039586
,1476.404985,0.009827
a04+CMCT-G,1321.34548,0.5338193
,1322.348368,0.308157
,1323.350873,0.115893
,1324.353359,0.032671
,1325.355777,0.007611
a04-G,1070.145718,0.6314809
,1071.148564,0.259199
,1072.150844,0.084316
,1073.153281,0.020049
,1074.155574,0.004101
a05,1566.242562,0.506534
,1567.245216,0.311772
,1568.247577,0.128742
,1569.249942,0.039868
,1570.252251,0.010266
,1571.25455,0.002278
a05+CMCT,1817.442325,0.4281911
,1818.445051,0.334976
,1819.447542,0.159263
,1820.449984,0.056257
,1821.452378,0.016223
,1822.454746,0.004003
a05+CMCT-G,1666.392915,0.4617539
,1667.395736,0.32719
,1668.398249,0.145575
,1669.400723,0.048392
,1670.403139,0.013214
,1671.405528,0.003097
a05-G,1415.193153,0.5462273
,1416.19592,0.295933
,1417.198275,0.114588
,1418.200682,0.033123
,1419.203005,0.008059
a06,1871.283849,0.4461602
,1872.286525,0.325075
,1873.288929,0.153473
,1874.291316,0.054295
,1875.293653,0.015879
,1876.295972,0.003997
a06+CMCT,2122.483612,0.3771646
,2123.486347,0.337717
,2124.48886,0.181278
,2125.491318,0.072062
,2126.493729,0.023327
,2127.496111,0.006453
a06+CMCT-G,1971.434202,0.406723
,1972.437019,0.334199
,1973.439556,0.169041
,1974.442042,0.063684
,1975.444473,0.019642
,1976.446874,0.005193
a06-G,1720.234439,0.4811318
,1721.237212,0.315084
,1722.23962,0.140137
,1723.242042,0.046726
,1724.244393,0.012992
,1725.246733,0.003116
a07,2177.309151,0.393512
,2178.311869,0.32989
,2179.314316,0.175434
,2180.316735,0.069786
,2181.319103,0.022866
,2182.321448,0.006442
a07+CMCT,2428.508914,0.3326561
,2429.511677,0.334362
,2430.51422,0.199848
,2431.516702,0.088272
,2432.519135,0.031701
,2433.521537,0.009721
,2434.523916,0.002625
a07+CMCT-G,2277.459504,0.3587208
,2278.462342,0.334113
,2279.464908,0.189282
,2280.467415,0.07968
,2281.469867,0.027403
,2282.472287,0.00807
,2283.474681,0.002098
a07-G,2026.259742,0.4243494
,2027.262546,0.324456
,2028.265002,0.163377
,2029.26745,0.061687
,2030.269832,0.01932
,2031.272196,0.005215
a08,2483.334454,0.3470826
,2484.337203,0.329047
,2485.339689,0.194256
,2486.342135,0.085578
,2487.344529,0.030952
,2488.346898,0.009612
,2489.349244,0.002641
a08+CMCT,2734.534216,0.2934042
,2735.537002,0.3271
,2736.53957,0.215046
,2737.542074,0.104226
,2738.544528,0.041001
,2739.546949,0.013758
,2740.549344,0.004063
a08+CMCT-G,2583.484806,0.3163881
,2584.487661,0.329397
,2585.490252,0.206202
,2586.492779,0.095664
,2587.495251,0.036178
,2588.497688,0.011702
,2589.500098,0.003338
a08-G,2332.285044,0.3742769
,2333.287872,0.327235
,2334.29037,0.183689
,2335.292842,0.077215
,2336.295251,0.026803
,2337.297636,0.008008
,2338.299996,0.002122
a09,2828.381889,0.3002163
,2829.38461,0.324039
,2830.387107,0.212113
,2831.389554,0.103106
,2832.391955,0.040934
,2833.394328,0.013916
,2834.396678,0.004176
a09+CMCT,3079.581651,0.2537924
,3080.584409,0.316265
,3081.586977,0.228841
,3082.589479,0.121461
,3083.591933,0.052133
,3084.594354,0.019043
,3085.596751,0.00611
a09+CMCT-G,2928.532241,0.273677
,2929.535058,0.320868
,2930.537649,0.2219
,2931.540173,0.11314
,2932.542644,0.046827
,2933.54508,0.016535
,2934.547491,0.005139
a09-G,2677.332479,0.3237514
,2678.335267,0.325573
,2679.33778,0.203301
,2680.340249,0.094692
,2681.342665,0.036193
,2682.345053,0.011876
,2683.347416,0.003448
a10,3134.407191,0.2647879
,3135.409937,0.314851
,3136.412464,0.224234
,3137.414935,0.118239
,3138.417358,0.050791
,3139.419751,0.018656
,3140.422121,0.006043
a10+CMCT,3385.606953,0.2238352
,3386.60973,0.303492
,3387.61232,0.237333
,3388.614841,0.135812
,3389.617313,0.062744
,3390.619752,0.024642
,3391.622164,0.008495
,3392.624556,0.002627
a10+CMCT-G,3234.557543,0.2413831
,3235.560376,0.309489
,3236.562988,0.23205
,3237.56553,0.12793
,3238.568018,0.05714
,3239.570471,0.021746
,3240.572896,0.007278
,3241.5753,0.002188
a10-G,2983.357781,0.2855469
,2984.360589,0.318483
,2985.363134,0.217066
,2986.365625,0.110036
,2987.368063,0.045633
,2988.37047,0.016222
,2989.372852,0.005095
a11,3439.448478,0.233232
,3440.451229,0.303708
,3441.453774,0.233592
,3442.456259,0.132512
,3443.458696,0.06105
,3444.461103,0.024005
,3445.463485,0.008311
,3446.465848,0.002588
a11+CMCT,3690.64824,0.197169
,3691.651018,0.289637
,3692.653621,0.24328
,3693.656153,0.149035
,3694.658635,0.073541
,3695.661084,0.030801
,3696.663506,0.011311
,3697.665907,0.003722
a11+CMCT-G,3539.59883,0.2126104
,3540.60166,0.296645
,3541.604284,0.239519
,3542.606836,0.14169
,3543.609334,0.067732
,3544.611796,0.027542
,3545.614231,0.009836
,3546.616643,0.003153
a11-G,3288.399068,0.251515
,3289.401875,0.308973
,3290.404439,0.228008
,3291.406944,0.124669
,3292.409395,0.05557
,3293.411815,0.02119
,3294.414209,0.007128
,3295.416583,0.002159
a12,3744.489764,0.2054307
,3745.492519,0.290741
,3746.495081,0.240155
,3747.497579,0.145763
,3748.500029,0.07165
,3749.502448,0.030004
,3750.504841,0.011049
,3751.507216,0.003655
a12+CMCT,3995.689527,0.1736659
,3996.692307,0.274754
,3997.694919,0.246644
,3998.697461,0.160974
,3999.699954,0.084443
,4000.702412,0.037542
,4001.704844,0.014618
,4002.707254,0.005096
a12+CMCT-G,3844.640117,0.1872746
,3845.642944,0.282477
,3846.645579,0.244315
,3847.64814,0.154286
,3848.650647,0.078544
,3849.653119,0.033959
,3850.655562,0.012879
,3851.657983,0.004379
a12-G,3593.440355,0.2215368
,3594.443161,0.297203
,3595.445742,0.236089
,3596.448259,0.138423
,3597.450723,0.065955
,3598.453154,0.026832
,3599.455559,0.009616
,3600.457944,0.003099
a13,4050.515067,0.1811924
,4051.517839,0.276317
,4052.520422,0.243922
,4053.522939,0.157773
,4054.525407,0.082479
,4055.527842,0.036684
,4056.530251,0.014332
,4057.53264,0.005026
a13+CMCT,4301.714829,0.1531735
,4302.717623,0.259139
,4303.720253,0.247481
,4304.72281,0.171452
,4305.725318,0.095325
,4306.72779,0.044871
,4307.730235,0.018484
,4308.732657,0.006814
,4309.735061,0.002284
a13+CMCT-G,4150.665419,0.1651741
,4151.668257,0.267264
,4152.670909,0.246433
,4153.673485,0.165497
,4154.676007,0.089445
,4155.678492,0.041008
,4156.680948,0.016478
,4157.683381,0.005932
,4158.685795,0.001944
a13-G,3899.465657,0.1954022
,3900.468477,0.283581
,3901.471081,0.241276
,3902.473615,0.151062
,3903.476097,0.076682
,3904.478544,0.033188
,3905.480964,0.012638
,3906.483363,0.004326
a14,4356.540369,0.1598153
,4357.543156,0.261252
,4358.545759,0.245382
,4359.548294,0.168412
,4360.550778,0.093236
,4361.553228,0.043859
,4362.555652,0.018106
,4363.558054,0.006704
,4364.560439,0.002262
a14+CMCT,4607.740131,0.1350969
,4608.742937,0.243379
,4609.745583,0.246309
,4610.748155,0.180434
,4611.750676,0.10592
,4612.753162,0.052588
,4613.755619,0.022831
,4614.758053,0.008865
,4615.760469,0.003129
a14+CMCT-G,4456.690722,0.1456789
,4457.69357,0.251703
,4458.696237,0.246398
,4459.698826,0.175256
,4460.701362,0.100152
,4461.703859,0.048496
,4462.706328,0.020563
,4463.708772,0.007807
,4464.711197,0.002697
a14-G,4205.490959,0.1723365
,4206.493792,0.269015
,4207.496415,0.244009
,4208.498966,0.162389
,4209.501464,0.087432
,4210.503926,0.040079
,4211.50636,0.016148
,4212.508773,0.005843
,4213.511167,0.001928
a15,4662.565671,0.1409551
,4663.568471,0.245886
,4664.571093,0.24479
,4665.573643,0.177602
,4666.576142,0.103749
,4667.578607,0.051431
,4668.581044,0.022354
,4669.583459,0.008708
,4670.585857,0.003089
a15+CMCT,4913.765434,0.119155
,4914.76825,0.227733
,4915.77091,0.243403
,4916.773496,0.187909
,4917.77603,0.116083
,4918.778528,0.060588
,4919.780997,0.027631
,4920.783442,0.011264
,4921.785869,0.004172
a15+CMCT-G,4762.716024,0.1284987
,4763.71888,0.236117
,4764.721562,0.244512
,4765.724164,0.183545
,4766.726713,0.110521
,4767.729222,0.056327
,4768.731702,0.025118
,4769.734157,0.010022
,4770.736592,0.003637
a15-G,4511.516261,0.1520029
,4512.519104,0.253952
,4513.521746,0.244579
,4514.524312,0.172334
,4515.526825,0.098039
,4516.529301,0.04742
,4517.531749,0.020139
,4518.534174,0.007675
,4519.53658,0.002666
a16,4991.618191,0.1222173
,4992.620971,0.229201
,4993.623592,0.242639
,4994.626142,0.186335
,4995.628643,0.114846
,4996.63111,0.059933
,4997.633549,0.027375
,4998.635967,0.011191
,4999.638367,0.004161
a16+CMCT,5242.817954,0.1033216
,5243.820751,0.211
,5244.823407,0.239008
,5245.82599,0.194771
,5246.828525,0.126661
,5247.831023,0.069453
,5248.833493,0.033226
,5249.835939,0.01419
,5250.838367,0.0055
,5251.840779,0.001959
a16+CMCT-A,5107.763459,0.1111476
,5108.766293,0.21883
,5109.768968,0.2408
,5110.771567,0.191342
,5111.774114,0.121643
,5112.776623,0.06533
,5113.779102,0.030655
,5114.781557,0.012857
,5115.783993,0.004899
,5116.786412,0.001717
a16+CMCT-G,5091.768544,0.1114182
,5092.771378,0.21932
,5093.774054,0.241073
,5094.776654,0.191266
,5095.779202,0.121371
,5096.781712,0.065051
,5097.784192,0.030456
,5098.786648,0.012743
,5099.789085,0.004843
,5100.791505,0.001693
a16-A,4856.563696,0.1314846
,4857.566516,0.236937
,4858.569155,0.24335
,4859.57172,0.182051
,4860.574233,0.109617
,4861.57671,0.055998
,4862.579158,0.025077
,4863.581585,0.010063
,4864.583992,0.003677
a16-G,4840.568782,0.1318047
,4841.571601,0.237464
,4842.574241,0.243581
,4843.576807,0.181914
,4844.579321,0.109315
,4845.581799,0.055719
,4846.584248,0.024892
,4847.586676,0.009964
,4848.589084,0.003631
a17,5320.670712,0.1059783
,5321.673474,0.212623
,5322.676093,0.238569
,5323.678643,0.193352
,5324.681146,0.1254
,5325.683614,0.068717
,5326.686056,0.032905
,5327.688476,0.014084
,5328.690878,0.005478
,5329.693266,0.00196
a17+CMCT,5571.870474,0.0895885
,5572.873254,0.194684
,5573.875905,0.233009
,5574.878487,0.199894
,5575.881022,0.136499
,5576.88352,0.078449
,5577.885991,0.039278
,5578.888439,0.017536
,5579.890868,0.007099
,5580.893282,0.002639
a17+CMCT-A,5436.815979,0.0963765
,5437.818793,0.202367
,5438.821464,0.235595
,5439.82406,0.197279
,5440.826607,0.131808
,5441.829116,0.07425
,5442.831596,0.036489
,5443.834052,0.016007
,5444.836489,0.006374
,5445.83891,0.002332
a17+CMCT-G,5420.821064,0.0966111
,5421.823879,0.202823
,5422.826549,0.235892
,5423.829147,0.197253
,5424.831694,0.131569
,5425.834204,0.073976
,5426.836685,0.036279
,5427.839143,0.015881
,5428.841581,0.006309
,5429.844002,0.002303
a17-A,5185.616216,0.1140061
,5186.619016,0.220368
,5187.621652,0.240209
,5188.624217,0.189856
,5189.626731,0.120398
,5190.62921,0.064634
,5191.631661,0.030364
,5192.634089,0.012766
,5193.636499,0.004882
,5194.638894,0.001718
a17-G,5169.621302,0.1142836
,5170.624101,0.220861
,5171.626738,0.240475
,5172.629304,0.189773
,5173.631819,0.120125
,5174.634298,0.064356
,5175.63675,0.030167
,5176.639179,0.012654
,5177.64159,0.004827
,5178.643986,0.001695
a18,5626.696014,0.0934743
,5627.698789,0.197792
,5628.701422,0.233043
,5629.703986,0.197914
,5630.706502,0.134308
,5631.708983,0.076931
,5632.711437,0.038475
,5633.713868,0.01719
,5634.716282,0.006974
,5635.71868,0.002602
a18+CMCT,5877.895776,0.07902
,5878.898567,0.180388
,5879.90123,0.226092
,5880.903824,0.202776
,5881.90637,0.144593
,5882.90888,0.086704
,5883.911361,0.045263
,5884.91382,0.021059
,5885.916259,0.008881
,5886.918682,0.003438
a18+CMCT-A,5742.841281,0.0850027
,5743.844105,0.187811
,5744.846787,0.229235
,5745.849395,0.200869
,5746.851953,0.140259
,5747.854473,0.082497
,5748.856963,0.0423
,5749.85943,0.019351
,5750.861877,0.008031
,5751.864307,0.003062
a18+CMCT-G,5726.846366,0.0852097
,5727.84919,0.188236
,5728.851873,0.229546
,5729.854482,0.200884
,5730.85704,0.140053
,5731.859561,0.082232
,5732.862053,0.042084
,5733.86452,0.019213
,5734.866968,0.007957
,5735.869398,0.003027
a18-A,5491.641519,0.1005547
,5492.644328,0.205399
,5493.64698,0.235393
,5494.649558,0.195152
,5495.652085,0.129605
,5496.654576,0.072782
,5497.657039,0.035737
,5498.659479,0.015693
,5499.6619,0.006264
,5500.664305,0.002301
a18-G,5475.646604,0.1007995
,5476.649413,0.205861
,5477.652066,0.235681
,5478.654645,0.195115
,5479.657173,0.129362
,5480.659665,0.072509
,5481.662128,0.03553
,5482.664569,0.015569
,5483.66699,0.006201
,5484.669396,0.002272
a19,5971.743449,0.0808549
,5972.746209,0.181707
,5973.748839,0.225855
,5974.751401,0.201667
,5975.753917,0.143554
,5976.756399,0.086105
,5977.758854,0.045035
,5978.761287,0.02102
,5979.763702,0.008902
,5980.766102,0.003464
a19+CMCT,6222.943211,0.0683506
,6223.945987,0.165007
,6224.948645,0.217582
,6225.951237,0.204715
,6226.953781,0.152829
,6227.95629,0.095802
,6228.958772,0.052222
,6229.96123,0.025347
,6230.96367,0.011142
,6231.966094,0.004493
,6232.968503,0.001679
a19+CMCT-A,6087.888716,0.073529
,6088.891522,0.172115
,6089.894199,0.22127
,6090.896804,0.203587
,6091.89936,0.148947
,6092.901879,0.091646
,6093.90437,0.049097
,6094.906836,0.023443
,6095.909283,0.010147
,6096.911714,0.004032
a19+CMCT-G,6071.893801,0.073708
,6072.896608,0.172506
,6073.899284,0.221591
,6074.901891,0.203644
,6075.904447,0.148777
,6076.906967,0.091395
,6077.909459,0.048876
,6078.911926,0.023294
,6079.914374,0.010062
,6080.916805,0.00399
a19-A,5836.688953,0.0869786
,5837.691746,0.189089
,5838.694393,0.228888
,5839.69697,0.199704
,5840.699497,0.139231
,5841.701989,0.081934
,5842.704452,0.042099
,5843.706893,0.019325
,5844.709315,0.008056
,5845.711722,0.003088
a19-G,5820.694039,0.0871904
,5821.696831,0.189516
,5822.699479,0.229194
,5823.702056,0.199713
,5824.704584,0.139024
,5825.707077,0.08167
,5826.709541,0.041885
,5827.711983,0.019188
,5828.714406,0.007982
,5829.716813,0.003053
a20,6316.790883,0.0699369
,6317.79363,0.166354
,6318.796257,0.21756
,6319.798818,0.203756
,6320.801335,0.151801
,6321.803817,0.095144
,6322.806273,0.051934
,6323.808707,0.025273
,6324.811124,0.01115
,6325.813525,0.004517
,6326.815913,0.001696
a20+CMCT,6567.990646,0.0591238
,6568.993409,0.150496
,6569.996062,0.208275
,6570.998651,0.205115
,6572.001194,0.159984
,6573.003703,0.10463
,6574.006185,0.059439
,6575.008644,0.030039
,6576.011084,0.013739
,6577.013509,0.005761
,6578.015919,0.002237
a20+CMCT-A,6432.936151,0.0635995
,6433.938942,0.157224
,6434.941613,0.21236
,6435.944215,0.204694
,6436.94677,0.156574
,6437.949289,0.100575
,6438.951779,0.056183
,6439.954246,0.027948
,6440.956693,0.012592
,6441.959124,0.005205
,6442.961541,0.001993
a20+CMCT-G,6416.941236,0.0637543
,6417.944027,0.157582
,6418.946699,0.212686
,6419.949302,0.204787
,6420.951857,0.15644
,6421.954376,0.10034
,6422.956867,0.055961
,6423.959335,0.027788
,6424.961783,0.012497
,6425.964215,0.005156
,6426.966632,0.001971
a20-A,6181.736388,0.0752341
,6182.739165,0.173436
,6183.741809,0.221141
,6184.744384,0.202557
,6185.746911,0.147913
,6186.749403,0.091015
,6187.751867,0.048835
,6188.754309,0.023384
,6189.756733,0.01016
,6190.759141,0.004056
a20-G,6165.741474,0.0754173
,6166.74425,0.17383
,6167.746895,0.221458
,6168.74947,0.202609
,6169.751998,0.147742
,6170.754491,0.090764
,6171.756956,0.048616
,6172.759399,0.023236
,6173.761823,0.010076
,6174.764231,0.004015
a21,6622.816186,0.0616855
,6623.818943,0.153495
,6624.821583,0.20934
,6625.824157,0.204102
,6626.826685,0.15811
,6627.829178,0.10295
,6628.831645,0.05834
,6629.83409,0.029457
,6630.836517,0.013478
,6631.838928,0.00566
,6632.841325,0.002203
a21+CMCT,6874.015948,0.0521465
,6875.018721,0.138457
,6876.021385,0.199401
,6877.023984,0.204071
,6878.026538,0.165244
,6879.029057,0.112113
,6880.031549,0.066033
,6881.034017,0.034583
,6882.036467,0.016385
,6883.0389,0.007115
,6884.041319,0.00286
a21+CMCT-A,6738.961453,0.0560979
,6739.964253,0.144834
,6740.966934,0.203755
,6741.969547,0.204247
,6742.972112,0.162299
,6743.974641,0.108214
,6744.977141,0.062708
,6745.979617,0.032342
,6746.982074,0.015102
,6747.984513,0.006467
,6748.986938,0.002565
a21+CMCT-G,6722.966538,0.0562345
,6723.969338,0.145165
,6724.97202,0.20408
,6725.974634,0.204368
,6726.977199,0.162197
,6727.979729,0.107996
,6728.982229,0.062487
,6729.984706,0.032175
,6730.987163,0.014998
,6731.989604,0.006411
,6732.992029,0.002538
a21-A,6487.76169,0.0663603
,6488.764477,0.160261
,6489.767134,0.213295
,6490.76972,0.203545
,6491.772259,0.154653
,6492.774762,0.09892
,6493.777238,0.055132
,6494.77969,0.027405
,6495.782123,0.012355
,6496.784541,0.005116
,6497.786944,0.001965
a21-G,6471.766776,0.0665219
,6472.769562,0.160625
,6473.772219,0.213616
,6474.774807,0.20363
,6475.777346,0.154513
,6476.77985,0.098684
,6477.782326,0.054912
,6478.784779,0.027249
,6479.787213,0.012262
,6480.789631,0.005068
,6481.792035,0.001942
a22,6927.857472,0.0543368
,6928.860232,0.141355
,6929.862877,0.200792
,6930.865458,0.203474
,6931.867993,0.163588
,6932.870494,0.110428
,6933.872967,0.064819
,6934.875419,0.033878
,6935.877852,0.016036
,6936.880269,0.006964
,6937.882673,0.002802
a22+CMCT,7179.057235,0.0459271
,7180.060008,0.127138
,7181.062677,0.190339
,7182.065282,0.202143
,7183.067842,0.169641
,7184.070367,0.119173
,7185.072864,0.072623
,7186.075339,0.039328
,7187.077794,0.019257
,7188.080233,0.008638
,7189.082657,0.003586
a22+CMCT-A,7044.00274,0.0494078
,7045.00554,0.13315
,7046.008225,0.194882
,7047.010844,0.202853
,7048.013414,0.167155
,7049.015949,0.115457
,7050.018454,0.069255
,7051.020936,0.036949
,7052.023398,0.017838
,7053.025843,0.007894
,7054.028274,0.003235
a22+CMCT-G,7028.007825,0.049528
,7029.010625,0.133455
,7030.013311,0.195204
,7031.01593,0.202998
,7032.018501,0.167083
,7033.021036,0.115258
,7034.023543,0.069037
,7035.026025,0.036776
,7036.028488,0.017726
,7037.030934,0.007831
,7038.033365,0.003203
a22-A,6792.802977,0.0584489
,6793.805765,0.147765
,6794.808427,0.205012
,6795.81102,0.203485
,6796.813566,0.160554
,6797.816076,0.10652
,6798.818558,0.061524
,6799.821016,0.031671
,6800.823456,0.014777
,6801.82588,0.006329
,6802.828289,0.002513
a22-G,6776.808063,0.0585911
,6777.81085,0.148103
,6778.813512,0.205334
,6779.816106,0.203598
,6780.818653,0.160445
,6781.821163,0.106301
,6782.823646,0.061304
,6783.826105,0.031506
,6784.828546,0.014675
,6785.83097,0.006275
,6786.83338,0.002487
a23,7232.898759,0.0478566
,7233.90152,0.12991
,7234.904171,0.191894
,7235.906758,0.201812
,7236.9093,0.168154
,7237.911807,0.117517
,7238.914288,0.071356
,7239.916746,0.038553
,7240.919185,0.018855
,7241.921608,0.008456
,7242.924018,0.003512
a23+CMCT,7484.098522,0.0404576
,7485.101296,0.116573
,7486.103969,0.181156
,7487.10658,0.19937
,7488.109145,0.173176
,7489.111676,0.125803
,7490.114179,0.079219
,7491.116659,0.044304
,7492.119119,0.022393
,7493.121564,0.010364
,7494.123993,0.004437
,7495.12641,0.001772
a23+CMCT-A,7349.044026,0.0435187
,7350.046826,0.122201
,7351.049516,0.185798
,7352.052139,0.200537
,7353.054715,0.171128
,7354.057255,0.122289
,7355.059766,0.075832
,7356.062254,0.041799
,7357.064721,0.020837
,7358.067172,0.009518
,7359.069607,0.004024
,7360.07203,0.001587
a23+CMCT-G,7333.049112,0.0436246
,7334.051911,0.122482
,7335.054602,0.186114
,7336.057226,0.200703
,7337.059802,0.171085
,7338.062343,0.12211
,7339.064855,0.075619
,7340.067343,0.041621
,7341.069811,0.020717
,7342.072262,0.009448
,7343.074698,0.003988
a23-A,7097.844264,0.0514843
,7098.847052,0.135981
,7099.849719,0.196345
,7100.852319,0.202386
,7101.854871,0.165588
,7102.857387,0.113794
,7103.859876,0.06802
,7104.862341,0.036211
,7105.864787,0.017463
,7106.867216,0.007727
,7107.869632,0.003169
a23-G,7081.849349,0.0516096
,7082.852137,0.136292
,7083.854805,0.196665
,7084.857405,0.202524
,7085.859958,0.16551
,7086.862475,0.113593
,7087.864964,0.067802
,7088.86743,0.03604
,7089.869876,0.017353
,7090.872306,0.007665
,7091.874722,0.003138
a24,7561.951279,0.0414941
,7562.954029,0.118071
,7563.956677,0.18197
,7564.959262,0.199127
,7565.961804,0.172301
,7566.964312,0.124864
,7567.966793,0.078527
,7568.969253,0.043902
,7569.971694,0.022199
,7570.974119,0.010286
,7571.97653,0.004412
,7572.978929,0.001766
a24+CMCT,7813.151042,0.0350801
,7814.153805,0.105672
,7815.156474,0.171023
,7816.159082,0.195551
,7817.161646,0.176173
,7818.164177,0.132561
,7819.16668,0.086371
,7820.169161,0.049936
,7821.171623,0.026073
,7822.174068,0.012458
,7823.176499,0.005504
,7824.178917,0.002266
a24+CMCT-A,7678.096546,0.0377369
,7679.099334,0.110907
,7680.102018,0.175752
,7681.104639,0.197208
,7682.107214,0.174632
,7683.109754,0.129319
,7684.112265,0.083007
,7685.114753,0.047317
,7686.117222,0.024376
,7687.119673,0.011498
,7688.12211,0.005017
,7689.124534,0.002042
a24+CMCT-G,7662.101632,0.0378288
,7663.104419,0.111163
,7664.107104,0.17606
,7665.109725,0.197392
