spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2908_0x_6.csv
limit_error:	6.5	2020-04-06
noise_limit:	2120000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1420.589442	5	12064786.16	c22+CMCT-G	1.33	0.41	C215H275N71O161P22	3.4
1461.570283	5	102275179.7934077	c23	3.11	0.13	C215H267N76O168P23	1.8
1890.013523	4	31034198.428897075	c23+CMCT	2.43	0.19	C229H292N79O169P23	1.0
1511.805822	5	143888299.48	c23+CMCT	0.08	0.05	C229H292N79O169P23	1.1
1481.595862	5	28369094.7	c23+CMCT-G	0.03	0.17	C224H287N74O168P23	0.7
1431.35547	5	7355724.335578626	c23-G	-0.27	0.41	C210H262N71O167P23	2.1
1577.614729	5	186418763.39	c24+CMCT	-0.93	0.04	C239H304N84O175P24	1.3
1547.406916	5	28471265.64	c24+CMCT-G	0.39	0.16	C234H299N79O174P24	0.7
1646.625263	5	115124038.26	c25+CMCT	-0.26	0.05	C249H316N89O182P25	0.9
1616.418027	5	29345120.71	c25+CMCT-G	1.38	0.19	C244H311N84O181P25	0.9
1423.024254	6	87099353.57	c26+CMCT	-0.11	0.09	C258H327N91O190P26	1.0
628.07018	1	6899743.26	w02	0.48	0.05	C18H25N5O16P2	0.1
973.11776	1	17513146.695588104	w03	0.46	0.02	C28H37N10O23P3	0.1
1108.634847	2	24375272.53	w07	-0.33	0.12	C65H84N23O51P7	0.4
1281.162437	2	19907074.08	w08	2.73	0.11	C75H96N28O58P8	0.3
1453.682909	2	11980068.34	w09	0.18	0.28	C85H108N33O65P9	0.9
1180.479252	3	26274814.52	w11	0.54	0.12	C104H131N40O79P11	0.4
2088.761911	2	10922018.86	w13	0.69	0.51	C123H154N47O93P13	8.5
1545.84246	3	14686690.61	w15-G	2.7	0.27	C136H171N46O108P15	1.0
1425.916893	4	21432453.26	w18	0.47	0.18	C168H211N59O131P18	0.6
1985.278279	3	22516362.997121897	w18+CMCT	-6.23	0.22	C182H236N62O132P18	1.0
1450.945549	4	20564626.742645398	w18+CMCT-G	-5.69	0.19	C177H231N57O131P18	0.6
1588.681704	4	9705132.52	w20	-1.7	0.45	C187H234N66O146P20	4.1
1727.980268	4	11556771.48	w21+CMCT	-6.02	0.42	C210H270N71O155P21	3.6
1804.245586	4	26906265.81	w22+CMCT	-3.0	0.24	C219H282N74O162P22	1.4
1461.972973	5	100866391.91199619	w23	2.81	0.07	C215H269N76O168P23	1.0
1890.514361	4	26548003.518153425	w23+CMCT	0.8	0.19	C229H294N79O169P23	0.8
1431.757333	5	10721209.241624651	w23-G	-1.16	0.43	C210H264N71O167P23	3.7
1573.416783	5	14791537.6	w24+CMCT	1.84	0.37	C238H305N81O177P24	2.8
1634.420804	5	11672653.17	w25+CMCT	-0.82	0.37	C247H317N84O184P25	2.2
1419.356764	6	71557886.21	w26+CMCT	-1.21	0.18	C257H329N89O191P26	2.0
548.10347	1	10450160.5	y02	-0.14	0.18	C18H24N5O13P1	0.3
893.151308	1	75437754.69	y03	0.37	0.08	C28H36N10O20P2	0.8
1222.203859	1	59405092.25	y04	0.29	0.07	C38H48N15O26P3	0.6
610.597693	2	13783274.13	y04	-0.69	0.12	C38H48N15O26P3	0.2
763.119163	2	44488144.58	y05	0.53	0.05	C47H60N18O33P4	0.3
915.640092	2	68696463.61	y06	0.76	0.05	C56H72N21O40P5	0.5
1068.653264	2	72516874.28	y07	1.14	0.04	C65H83N23O48P6	0.5
1241.177168	2	161265720.11	y08	1.13	0.03	C75H95N28O55P7	1.0
827.115393	3	10473671.55	y08	0.77	0.25	C75H95N28O55P7	0.6
1413.69981	2	79824893.15047514	y09	0.23	0.02	C85H107N33O62P8	0.5
942.130866	3	41279880.77	y09	0.32	0.15	C85H107N33O62P8	0.9
1566.711151	2	19296015.65	y10	-0.63	0.14	C94H118N35O70P9	0.4
1044.139057	3	49115228.47	y10	0.06	0.09	C94H118N35O70P9	0.6
1153.823379	3	91446016.38	y11	0.18	0.06	C104H130N40O76P10	0.8
1103.474523	3	9362077.66	y11-G	1.05	0.33	C99H125N35O75P10	1.2
1263.506894	3	112339397.41	y12	-0.36	0.05	C114H142N45O82P11	0.9
1365.516266	3	71663017.69	y13	0.36	0.08	C123H153N47O90P12	0.8
1449.249587	3	31645739.42	y13+CMCT	0.38	0.13	C137H178N50O91P12	0.5
1467.523958	3	56936277.03	y14	-0.17	0.07	C132H164N49O98P13	0.5
1551.25686	3	46351938.6	y14+CMCT	-0.39	0.16	C146H189N52O99P13	1.1
1569.532321	3	38162923.82969712	y15	-0.21	0.13	C141H175N51O106P14	0.7
1176.897077	4	22512492.43	y15	-0.5	0.21	C141H175N51O106P14	0.9
1653.268495	3	84281458.08	y15+CMCT	1.57	0.04	C155H200N54O107P14	0.6
1671.21216	3	27896918.84	y16	-0.55	0.08	C150H187N54O113P15	0.3
1253.158729	4	19346481.18	y16	0.59	0.4	C150H187N54O113P15	5.0
1754.943285	3	50746446.55	y16+CMCT	-1.74	0.11	C164H212N57O114P15	0.7
1329.418741	4	28754955.94	y17	0.32	0.22	C159H199N57O120P16	1.2
1856.626852	3	18675288.280260883	y17+CMCT	0.05	0.22	C173H224N60O121P16	0.8
1405.925039	4	33497258.32	y18	0.29	0.17	C168H210N59O128P17	0.9
1468.729501	4	34681324.58	y18+CMCT	3.35	0.11	C182H235N62O129P17	0.5
1492.186554	4	61324931.4	y19	0.04	0.1	C178H222N64O135P18	0.8
1554.988368	4	64638750.16	y19+CMCT	1.24	0.06	C192H247N67O136P18	0.6
1454.417217	4	21428724.46	y19-G	-4.76	0.16	C173H217N59O134P18	0.5
1568.690714	4	31402278.151968252	y20	-1.34	0.16	C187H233N66O143P19	0.7
1631.490158	4	60636238.61	y20+CMCT	-1.59	0.14	C201H258N69O144P19	1.2
2041.564315	3	11126954.67	y20-G	-5.91	0.4	C182H228N61O142P19	2.9
1707.997359	4	131774742.52	y21+CMCT	-1.01	0.06	C210H269N71O152P20	1.1
1784.260594	4	93985092.66	y22+CMCT	0.67	0.02	C219H281N74O159P21	0.5
1683.68652	4	14800523.31	y22-G	-6.29	0.36	C200H251N66O157P21	2.6
1445.971215	5	15315726.97115208	y23	-3.04	0.43	C215H268N76O165P22	5.3
1870.525221	4	80242290.49	y23+CMCT	2.11	0.05	C229H293N79O166P22	0.6
1496.214228	5	47772632.21	y23+CMCT	-0.89	0.16	C229H293N79O166P22	1.1
1557.422717	5	153101922.86	y24+CMCT	1.35	0.06	C238H304N81O174P23	1.3
1527.213888	5	30270566.69	y24+CMCT-G	2.06	0.24	C233H299N76O173P23	1.6
1618.430918	5	101845807.26	y25+CMCT	1.26	0.08	C247H316N84O181P24	1.1
1687.440443	5	225761709.44	y26+CMCT	1.23	0.04	C257H328N89O188P25	1.6
1657.228798	5	22672659.17	y26+CMCT-G	0.19	0.3	C252H323N84O187P25	2.1

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
973.11776	1	17809466.58	w03	0.46	0.02	C28H37N10O23P3	
974.617962	2	82740027.65	c06	0.15	0.08	C57H71N23O43P6	
1329.168093	4	25074700.94	a17	5.79	0.34	C159H196N56O121P16	
1405.674393	4	27552155.66	a18	5.45	0.35	C168H207N58O129P17	
1412.202406	4	21094832.24	w17+CMCT	-5.26	0.41	C173H225N60O124P17	
1413.1862	2	11552220.64	a09	1.79	0.46	C85H104N32O63P8	
1413.69981	2	83291057.17	y09	0.23	0.02	C85H107N33O62P8	
1431.757333	5	13712668.85	w23-G	-1.16	0.43	C210H264N71O167P23	
1431.35547	5	11715726.05	c23-G	-0.27	0.41	C210H262N71O167P23	
1438.026732	6	1547755967.29	RNA+CMCT-A-H2O	-0.76	0.27	C262H333N89O194P26	
1442.028883	6	110133461.89	RNA+CMCT-C-H2O	-0.56	0.11	C263H333N91O193P26	
1441.027434	6	979758334.46	RNA+CMCT-A	-1.49	0.03	C262H335N89O195P26	
1445.971215	5	16639117.87	y23	-3.04	0.43	C215H268N76O165P22	
1445.030423	6	299773062.47	RNA+CMCT-C	-0.71	0.03	C263H335N91O194P26	
1450.694894	4	22088203.55	c18+CMCT-G	-0.69	0.29	C177H228N56O132P18	
1450.797237	5	23312727.41	c22+CMCT	-0.14	0.25	C220H280N76O162P22	
1450.945549	4	24523570.01	w18+CMCT-G	-5.69	0.19	C177H231N57O131P18	
1454.166463	4	15949741.91	a19-G	0.16	0.29	C173H214N58O135P18	
1461.972973	5	151774813.37	w23	2.81	0.07	C215H269N76O168P23	
1461.570283	5	177010360.11	c23	3.11	0.13	C215H267N76O168P23	
1481.997344	5	19486090.74	w23+CMCT-G	-1.08	0.34	C224H289N74O168P23	
1488.706849	4	110568293.59	w18+CMCT	-6.25	0.12	C182H236N62O132P18	
1491.934599	4	54812893.89	a19	4.03	0.27	C178H219N63O136P18	
1495.812813	5	35023536.18	a23+CMCT	0.26	0.25	C229H291N79O166P22	
1512.207392	5	64354151.81	w23+CMCT	-0.95	0.16	C229H294N79O169P23	
1517.21927	4	21451657.18	y19+CMCT-G	-3.17	0.23	C187H242N62O135P18	
1537.209769	4	16284939.71	w19+CMCT-G	-3.84	0.46	C187H243N62O138P19	
1554.737124	4	57510181.73	a19+CMCT	5.53	0.2	C192H244N66O137P18	
1569.532321	3	40294041.29	y15	-0.21	0.13	C141H175N51O106P14	
1568.690714	4	31093313.34	y20	-1.34	0.16	C187H233N66O143P19	
1574.969724	4	185508325.78	w19+CMCT	-5.27	0.11	C192H248N67O139P19	
1725.82794	5	11257935.79	RNA+CMCT-A-H2O	-4.0	0.45	C262H333N89O194P26	
1726.230874	5	16285179.87	RNA+CMCT-G	-4.11	0.31	C262H335N89O194P26	
1856.626852	3	26716519.62	y17+CMCT	0.05	0.22	C173H224N60O121P16	
1856.292646	3	24605367.29	a17+CMCT	5.26	0.29	C173H221N59O122P16	
1870.023573	4	57942995.54	a23+CMCT	3.33	0.33	C229H291N79O166P22	
1883.274089	3	45017466.47	w17+CMCT	-4.31	0.23	C173H225N60O124P17	
1890.514361	4	49727142.53	w23+CMCT	0.8	0.19	C229H294N79O169P23	
1890.013523	4	50862041.49	c23+CMCT	2.43	0.19	C229H292N79O169P23	
1985.278279	3	33109773.73	w18+CMCT	-6.23	0.22	C182H236N62O132P18	
1984.944072	3	30923797.39	c18+CMCT	-1.35	0.29	C182H233N61O133P18	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
689.08762	1	10860781.363199102	c02	0.04	1	
690.09011653	1	2852334.1896469155	c02	0.0	1	
691.09224853	1	672976.6804092126	c02	0.0	1	
692.09454153	1	111146.6813746892	c02	0.0	1	
538.03938	1	3209434.1053995737	c02-G	2.22	1	
539.0409835300001	1	606271.3290196608	c02-G	0.0	1	
540.04294053	1	139925.9032308146	c02-G	0.0	1	
541.04542453	1	19208.635946829	c02-G	0.0	1	
994.129	1	34311820.93772958	c03	0.12	1	
995.13324	1	12892050.100127857	c03	1.76	1	
996.13370553	1	3838673.0874455404	c03	0.0	1	
997.1360305300001	1	835510.5139944669	c03	0.0	1	
998.13826053	1	156189.6524167124	c03	0.0	1	
1300.15366	1	14449840.540073352	c04	-0.4	1	
1301.15868	1	7014658.98914776	c04	1.39	1	
1302.15546	1	2528574.5553844185	c04	-2.85	0	
1303.16153853	1	676392.947790462	c04	0.0	1	
1304.16381953	1	153430.74989021028	c04	0.0	1	
649.57329	2	14451947.97388741	c04	-0.25	1	
650.07536	2	7015682.040544543	c04	0.86	1	
650.57594653	2	2528943.334784067	c04	0.0	1	
651.07713103	2	676491.5961711006	c04	0.0	1	
651.57827153	2	153453.1269641675	c04	0.0	1	
822.09756	2	23207948.592339385	c05	0.47	1	
822.59865	2	14313768.816735765	c05	0.18	1	
823.09659	2	6059517.929438124	c05	-3.74	1	
823.60085253	2	1922168.4311462922	c05	0.0	1	
824.10200403	2	509356.4017409728	c05	0.0	1	
824.60315103	2	116457.2905838219	c05	0.0	1	
974.61796	2	36133464.39179333	c06	0.15	1	
975.11911	2	26372646.366235178	c06	-0.04	1	
975.62069	2	12685116.11137457	c06	0.35	1	
976.12154103	2	4575238.117379371	c06	0.0	1	
976.62270603	2	1368671.4355346132	c06	0.0	1	
977.12386403	2	352794.9500597119	c06	0.0	1	
899.09514	2	2543023.975126029	c06-G	2.26	1	
899.59449653	2	1668583.5243417986	c06-G	0.0	1	
900.09569203	2	758458.1902552572	c06-G	0.0	1	
900.5969015300001	2	258174.4011747297	c06-G	0.0	1	
901.09807303	2	73583.83107834565	c06-G	0.0	1	
901.59924103	2	18104.423306055087	c06-G	0.0	1	
1127.63035	2	16811756.39476272	c07	-0.1	1	
1128.13157	2	14114855.839753011	c07	-0.23	1	
1128.63367	2	7616271.246972989	c07	0.56	1	
1129.1341	2	3077780.828218	c07	-0.13	1	
1129.63543203	2	1027089.0028750031	c07	0.0	1	
1130.13660253	2	295034.1566672874	c07	0.0	1	
1253.23106	2	7895929.621828264	c07+CMCT	0.57	1	
1253.73314	2	7946368.750723841	c07+CMCT	1.13	1	
1254.23439	2	4802226.891478704	c07+CMCT	1.11	1	
1254.73423353	2	2150113.4379394175	c07+CMCT	0.0	1	
1255.23544703	2	784457.2243964032	c07+CMCT	0.0	1	
1255.73664603	2	244722.9152407496	c07+CMCT	0.0	1	
1256.2378325299999	2	67314.34496801936	c07+CMCT	0.0	1	
1280.64343	2	14711662.052448513	c08	0.25	1	
1281.14344	2	13965783.459544461	c08	-0.82	1	
1281.64097	2	8342037.364068138	c08	-3.71	1	
1282.1469510299999	2	3723713.577512976	c08	0.0	1	
1282.64814603	2	1367493.9061750362	c08	0.0	1	
1283.1493285299998	2	431633.4125536245	c08	0.0	1	
1283.65049953	2	120676.29836530892	c08	0.0	1	
853.42484	3	5532686.848545638	c08	-1.73	1	
853.7588	3	5252180.6306309085	c08	-2.07	1	
854.0947278633333	3	3137230.875050896	c08	0.0	1	
854.4288751966667	3	1400395.2146676714	c08	0.0	1	
854.7630051966667	3	514280.135255126	c08	0.0	1	
855.0971268633333	3	162326.4928540724	c08	0.0	1	
855.4312408633334	3	45383.32694950619	c08	0.0	1	
1406.24433	2	15075402.219339686	c08+CMCT	0.95	1	
1406.74513	2	16825706.59171719	c08+CMCT	0.53	1	
1407.24681	2	11163302.755145034	c08+CMCT	0.81	1	
1407.74397	2	5472739.086716593	c08+CMCT	-2.1	1	
1408.24814453	2	2181714.0317037213	c08+CMCT	0.0	1	
1408.74935253	2	742819.094003094	c08+CMCT	0.0	1	
1409.25054803	2	222793.96380413356	c08+CMCT	0.0	1	
968.44274	3	7070443.435586715	c09	0.63	1	
968.77564	3	7640415.699244298	c09	-0.75	1	
969.11141	3	5048672.845761936	c09	0.9	1	
969.44468253	3	2481581.6224783934	c09	0.0	1	
969.77881453	3	997975.8127264627	c09	0.0	1	
970.1129378633334	3	344031.4127843115	c09	0.0	1	
970.4470535300001	3	104775.35992107031	c09	0.0	1	
1578.76064	2	5671453.287411833	c09+CMCT	-3.85	1	
1579.26848	2	7074660.469559077	c09+CMCT	0.24	1	
1579.77411	2	5157722.946482911	c09+CMCT	3.0	1	
1580.27062403	2	2764269.5201637633	c09+CMCT	0.0	1	
1580.77184853	2	1200047.4206965829	c09+CMCT	0.0	1	
1581.27305753	2	443849.1463873843	c09+CMCT	0.0	1	
1581.77425353	2	144332.5831848603	c09+CMCT	0.0	1	
1582.27544053	2	42167.35740215931	c09+CMCT	0.0	1	
1070.45185	3	9880010.266332826	c10	1.2	1	
1070.785	3	11760450.972983738	c10	0.17	1	
1071.11787	3	8442492.7550136	c10	-1.04	1	
1071.4531431966666	3	4494788.946668193	c10	0.0	1	
1071.7872825299999	3	1952425.593272333	c10	0.0	1	
1072.1214125299998	3	725863.269273946	c10	0.0	1	
1072.4555348633332	3	238132.77114709723	c10	0.0	1	
1072.7896508633332	3	70368.51579911065	c10	0.0	1	
1731.78303	2	5394238.873588595	c10+CMCT	2.12	1	
1732.28434	2	7320696.918493912	c10+CMCT	2.07	1	
1732.78357	2	5761952.516731293	c10+CMCT	0.88	1	
1733.28330603	2	3325232.372497788	c10+CMCT	0.0	1	
1733.7845395299998	2	1551533.949503082	c10+CMCT	0.0	1	
1734.28575703	2	616044.5322751567	c10+CMCT	0.0	1	
1734.78696103	2	214881.1883809817	c10+CMCT	0.0	1	
1735.2881555299998	2	67273.27680529887	c10+CMCT	0.0	1	
1154.1838181966666	3	2710893.9478174634	c10+CMCT	0.0	1	
1154.51962	3	3679042.2959056892	c10+CMCT	1.34	1	
1154.85339	3	2895689.7481306773	c10+CMCT	0.97	1	
1155.1864451966667	3	1671107.3656428629	c10+CMCT	0.0	1	
1155.5206008633331	3	779728.9093249036	c10+CMCT	0.0	1	
1155.8547458633334	3	309595.3726312736	c10+CMCT	0.0	1	
1156.1888818633333	3	107989.30613436068	c10+CMCT	0.0	1	
1156.5230115299998	3	33808.42473147819	c10+CMCT	0.0	1	
1172.13012	3	15210594.084310351	c11	-0.74	1	
1172.46413	3	19825979.724232987	c11	-0.95	1	
1172.79897	3	15352710.363062913	c11	-0.39	1	
1173.13241	3	8783207.822715139	c11	-1.0	1	
1173.46865	3	4086491.804415264	c11	0.78	1	
1173.80186353	3	1624110.9568505173	c11	0.0	1	
1174.1359898633332	3	568767.3363048111	c11	0.0	1	
1174.4701098633332	3	179230.36773010565	c11	0.0	1	
1255.8642471966666	3	4661098.677598641	c11+CMCT	0.0	1	
1256.19823	3	6852922.615718701	c11+CMCT	-0.22	1	
1256.53408	3	5788495.464360671	c11+CMCT	1.09	1	
1256.87104	3	3572661.6584503124	c11+CMCT	3.31	1	
1257.2010421966665	3	1778483.1440382665	c11+CMCT	0.0	1	
1257.5351901966665	3	752139.2965158552	c11+CMCT	0.0	1	
1257.8693298633334	3	279110.84280776785	c11+CMCT	0.0	1	
1258.2034625299998	3	92886.10691614424	c11+CMCT	0.0	1	
1273.81133	3	19276689.5221173	c12	-0.07	1	
1274.14506	3	27306212.426458333	c12	-0.48	1	
1274.47937	3	22688200.67923251	c12	-0.38	1	
1274.81223	3	13874265.216783544	c12	-1.41	1	
1275.14712	3	6879704.0575649785	c12	-0.83	1	
1275.47787	3	2908673.3833573824	c12	-3.48	1	
1275.81644253	3	1082020.0703925572	c12	0.0	1	
1276.1505661966667	3	361776.2370603107	c12	0.0	1	
1357.54282	3	7893039.369750791	c12+CMCT	-1.37	1	
1357.87735	3	12497395.515268657	c12+CMCT	-1.17	1	
1358.21152	3	11274239.932131747	c12+CMCT	-1.19	1	
1358.54675	3	7407293.582883126	c12+CMCT	-0.42	1	
1358.8814821966666	3	3916304.802442513	c12+CMCT	0.0	1	
1359.2156335299999	3	1756345.9239929891	c12+CMCT	0.0	1	
1359.5497761966667	3	690331.5387794859	c12+CMCT	0.0	1	
1359.8839118633332	3	243083.5139205605	c12+CMCT	0.0	1	
1223.46161853	3	2273306.44599117	c12-G	0.0	1	
1223.79614	3	3052624.871867165	c12-G	0.21	1	
1224.13313	3	2440478.921287922	c12-G	2.49	1	
1224.4642508633333	3	1442286.3224079283	c12-G	0.0	1	
1224.79840453	3	693546.2480572204	c12-G	0.0	1	
1225.1325471966666	3	284994.08189901995	c12-G	0.0	1	
1225.4666811966665	3	103223.51667736922	c12-G	0.0	1	
1225.8008085299998	3	33649.729272392266	c12-G	0.0	1	
1375.81889	3	10511545.801719861	c13	-0.7	1	
1376.15419	3	16043293.934836138	c13	0.06	1	
1376.48562	3	14235582.381201046	c13	-1.95	1	
1376.82174	3	9269576.899544893	c13	-0.54	1	
1377.15508	3	4883719.891732509	c13	-1.13	1	
1377.4907771966664	3	2190795.390246949	c13	0.0	1	
1377.824912863333	3	863823.3697879307	c13	0.0	1	
1378.1590415299997	3	305882.6545883248	c13	0.0	1	
1459.54523	3	7378908.09792397	c13+CMCT	-5.4	1	
1459.88097	3	12492932.80759034	c13+CMCT	-4.39	1	
1460.2168	3	11983244.988181476	c13+CMCT	-3.28	1	
1460.5546	3	8351415.947063247	c13+CMCT	-0.8	1	
1460.8899368633333	3	4676101.828227406	c13+CMCT	0.0	1	
1461.2240931966667	3	2218466.9503902746	c13+CMCT	0.0	1	
1461.5582401966665	3	921631.2788587279	c13+CMCT	0.0	1	
1461.8923801966666	3	342833.24664866005	c13+CMCT	0.0	1	
1462.2265138633334	3	115992.56221550077	c13+CMCT	0.0	1	
1477.83178	3	5695208.0660499325	c14	2.36	1	
1478.16489	3	9317190.466472626	c14	1.58	1	
1478.50051	3	8791267.519711846	c14	2.54	1	
1478.8328	3	6069960.0283117285	c14	1.26	1	
1479.17025	3	3384123.345253453	c14	3.49	1	
1479.49923953	3	1604264.2416550913	c14	0.0	1	
1479.8333798633334	3	667806.1801281493	c14	0.0	1	
1480.1675131966665	3	249444.5104849407	c14	0.0	1	
1480.50164053	3	84907.34992758848	c14	0.0	1	
1561.56182	3	9297135.952059224	c14+CMCT	0.18	1	
1561.89654	3	16760645.788067797	c14+CMCT	0.47	1	
1562.22901	3	17028875.465366405	c14+CMCT	-0.65	1	
1562.56565	3	12541695.927120052	c14+CMCT	0.92	1	
1562.89475	3	7409489.52984391	c14+CMCT	-2.33	1	
1563.23268	3	3704952.7486469215	c14+CMCT	0.08	0	
1563.5667021966665	3	1620886.4965731374	c14+CMCT	0.0	1	
1563.9008458633332	3	634558.3448731361	c14+CMCT	0.0	1	
1564.23498353	3	225870.32531374172	c14+CMCT	0.0	1	
1579.8367241966666	3	2094457.438007945	c15	0.0	1	
1580.17597	3	3656266.101076567	c15	3.15	1	
1580.51529	3	3654843.947859422	c15	6.39	1	
